ID,color
EP19840307740,black
EP19840307932,black
EP19800300411,black
EP19840201546,black
EP19840201263,black
EP19840201330,black
EP19850200475,black
EP19850200731,black
EP19840303070,black
EP19800302444,black
EP19840306032,black
EP19820303291,black
EP19840306231,black
EP19810304441,black
EP19840306282,black
EP19840200967,black
EP19830201173,black
EP19840306614,black
EP19790300253,black
EP19840304071,black
EP19820303667,red
EP19840303627,black
EP19790300818,black
EP19840304474,black
EP19820303219,black
EP19840304713,black
EP19810304014,black
EP19840304781,black
EP19840304782,black
EP19820301273,black
EP19840305018,black
EP19840304119,black
EP19820304828,black
EP19840304648,black
EP19810302726,black
EP19840305541,black
EP19810300855,black
EP19810301255,black
EP19840305673,black
EP19840305708,black
EP19830304614,black
EP19840305715,black
EP19800302798,black
EP19840306281,black
EP19790300983,black
EP19840306325,black
EP19840201117,black
EP19820201253,red
EP19840304949,black
EP19820300795,black
EP19840201466,black
EP19800201031,black
EP19840109391,black
EP19840110098,black
EP19830302824,black
EP19840104524,black
EP19840305562,black
EP19840302513,black
EP19840306202,black
EP19820302411,black
EP19840201327,black
EP19840304899,black
EP19780300255,black
EP19840301167,black
EP19840301168,black
EP19840305299,black
EP19790300126,black
EP19820303666,red
EP19840306878,black
EP19830303419,black
EP19840306972,black
EP19820306459,black
EP19840307051,black
EP19830301419,black
EP19840306438,black
EP19830301660,black
EP19840109872,black
EP19820105874,black
EP19840301117,black
EP19840111684,black
EP19840305944,black
EP19820303662,black
EP19840306078,black
EP19840309004,black
EP19840902604,black
EP19840303339,black
EP19890116798,black
EP19820301868,black
EP19840308443,black
EP19830306715,black
EP19830306718,black
EP19840308510,black
EP19830302665,black
EP19890116797,black
EP19840303090,red
EP19900200019,black
EP19870106984,black
EP19830303389,black
EP19870116645,black
EP19840100521,red
EP19880113249,black
EP19840304672,black
EP19880117267,black
EP19820301161,black
EP19870109398,black
EP19820303804,black
EP19870110601,black
EP19820303035,red
EP19840308160,black
EP19820306772,black
EP19840308440,black
EP19830306719,black
EP19840308962,black
EP19830303634,black
EP19840309088,black
EP19830300389,black
EP19880117268,black
EP19820200221,black
EP19840303888,black
EP19810303305,black
EP19840304144,black
EP19810302176,black
EP19840303441,black
EP19840903965,black
EP19840303841,black
EP19840304264,black
EP19850301688,black
EP19840305595,black
EP19810300750,black
EP19840306071,black
EP19820303950,black
EP19840307104,black
EP19830300321,black
EP19840306716,black
EP19830304124,black
EP19860113987,black
EP19860113986,black
EP19840308762,black
EP19840302350,black
EP19840302740,black
EP19790301261,black
EP19890202213,black
EP19830304985,black
EP19840301256,black
EP19840308875,black
EP19840903653,black
EP19820903176,black
EP19830303596,black
EP19840115346,red
EP19840308869,black
EP19810304002,black
EP19840116350,black
EP19820301191,black
EP19860105302,black
EP19860106093,black
EP19820303154,black
EP19840305490,black
EP19820302938,black
EP19840306455,black
EP19810300912,black
EP19840308857,black
EP19840306013,black
EP19840308886,black
EP19820304399,black
EP19840810574,black
EP19830810412,black
EP19830810411,black
EP19840308729,black
EP19840307619,black
EP19840308049,black
EP19830301213,black
EP19840308050,black
EP19840308757,black
EP19840308758,red
EP19840308131,black
EP19840301576,black
EP19840308370,black
EP19810304796,black
EP19840308596,black
EP19840308397,black
EP19840308333,black
EP19840201677,black
EP19840301902,black
EP19840201724,black
EP19840201759,black
EP19840201776,black
EP19840200593,black
EP19840200812,black
EP19840200813,black
EP19840201777,black
EP19840307143,black
EP19820306528,black
EP19840307542,black
EP19840307858,black
EP19840307953,black
EP19830307719,black
EP19840307991,black
EP19830307128,black
EP19840307993,black
EP19840308086,black
EP19790300986,black
EP19840307823,black
EP19810105189,black
EP19810301143,black
EP19840308323,black
EP19810105190,black
EP19840307775,black
EP19830300141,black
EP19840300003,red
EP19840307553,black
EP19840307586,black
EP19840307658,black
EP19840307719,black
EP19830304428,black
EP19840115269,black
EP19840305601,black
EP19840306800,black
EP19820301727,black
EP19840307587,black
EP19840308335,black
EP19840308966,black
EP19840301399,black
EP19840116076,black
EP19840308924,black
EP19820303856,black
EP19840309012,black
EP19810302911,black
EP19840308560,black
EP19840402661,black
EP19830401696,black
EP19840308011,black
EP19830200819,black
EP19840308432,black
EP19830300268,black
EP19840308445,black
EP19840308508,black
EP19840307800,black
EP19790301775,black
EP19820306145,black
EP19840308012,black
EP19840308643,black
EP19830300781,black
EP19840308921,black
EP19820301450,black
EP19840308942,black
EP19830303758,black
EP19840301543,black
EP19840301548,black
EP19840301670,black
EP19840301011,black
EP19840301995,black
EP19840301454,black
EP19840300536,black
EP19840302131,black
EP19840302253,black
EP19810303917,black
EP19840302276,black
EP19830307531,black
EP19840304870,black
EP19840302402,black
EP19830300624,black
EP19830300626,black
EP19840302426,black
EP19820301685,black
EP19840301808,black
EP19800304093,black
EP19840300547,black
EP19810305417,black
EP19840300549,black
EP19830300443,black
EP19840301368,black
EP19820300881,black
EP19840302004,black
EP19840302322,black
EP19840302472,black
EP19820300460,black
EP19840302628,black
EP19830300716,black
EP19840302710,black
EP19840300991,black
EP19840301400,black
EP19840300833,black
EP19840301981,black
EP19820304985,black
EP19840300712,black
EP19830300793,black
EP19840301038,black
EP19830301137,black
EP19830302078,black
EP19840301367,black
EP19820303663,black
EP19840302082,black
EP19810810485,black
EP19840302110,black
EP19830304768,black
EP19840301751,black
EP19820300523,black
EP19840302404,black
EP19820305400,black
EP19840302409,black
EP19840104249,black
EP19840104248,black
EP19840301681,black
EP19820300267,black
EP19840301100,black
EP19840301206,black
EP19820301619,black
EP19840301224,black
EP19800300330,black
EP19840301261,black
EP19820302568,black
EP19840300561,black
EP19830302679,red
EP19840300323,black
EP19840300582,black
EP19820304482,black
EP19840300594,black
EP19830301912,black
EP19840300696,black
EP19820302104,black
EP19840300792,black
EP19820302469,black
EP19840301013,black
EP19840200038,black
EP19840300266,black
EP19840300339,black
EP19820303821,black
EP19840300337,black
EP19840300336,black
EP19840300270,black
EP19820300748,black
EP19840300243,black
EP19810300983,black
EP19840300445,black
EP19820301140,red
EP19840300679,black
EP19800304777,black
EP19840300835,black
EP19840300853,black
EP19790301731,red
EP19820302892,red
EP19840300880,black
EP19820301172,black
EP19840300397,black
EP19840300295,black
EP19790302579,black
EP19840300427,black
EP19840850003,black
EP19810303614,black
EP19840300177,black
EP19840300782,black
EP19840300338,black
EP19840300839,black
EP19840300984,black
EP19820304937,black
EP19840300565,black
EP19830300482,black
EP19840300125,black
EP19840300401,black
EP19840300240,black
EP19810305334,black
EP19840300313,black
EP19830300863,black
EP19840300415,black
EP19790300034,black
EP19840300365,black
EP19800301475,black
EP19840302171,black
EP19840102044,black
EP19840102725,black
EP19840102955,black
EP19810300276,black
EP19840300126,black
EP19810302841,black
EP19840300130,black
EP19820305646,black
EP19840300590,black
EP19790300788,black
EP19840300761,black
EP19810300854,black
EP19840301006,black
EP19820300309,black
EP19840301014,black
EP19830301688,black
EP19840301268,black
EP19810301424,black
EP19840301402,black
EP19820301298,black
EP19840102962,black
EP19840301070,black
EP19830305621,black
EP19840301255,black
EP19840300260,black
EP19820303632,black
EP19840300259,black
EP19840301575,black
EP19820305392,black
EP19840301583,black
EP19840301010,black
EP19790302662,black
EP19840102963,black
EP19840300296,black
EP19800303513,black
EP19840300479,black
EP19820304132,black
EP19840300350,black
EP19810302034,black
EP19840300384,black
EP19840300613,black
EP19830301076,black
EP19840301166,black
EP19840301182,black
EP19800303706,black
EP19840301273,black
EP19820301078,red
EP19840301483,black
EP19820302313,black
EP19830302881,black
EP19840300668,black
EP19820302446,black
EP19840300784,black
EP19810302498,black
EP19810304000,black
EP19840301069,black
EP19840301191,black
EP19840302212,black
EP19840200973,black
EP19840200974,black
EP19820200807,black
EP19840303408,black
EP19840106915,black
EP19840200952,black
EP19820306165,black
EP19840303729,black
EP19840301636,black
EP19840104879,black
EP19800302647,black
EP19850200808,black
EP19840303952,black
EP19820305369,black
EP19840304423,black
EP19840304545,red
EP19810303055,red
EP19840304633,black
EP19840303490,black
EP19810302183,black
EP19840304205,black
EP19840304206,black
EP19810302563,black
EP19840304219,black
EP19830304146,black
EP19840305311,black
EP19840304281,black
EP19810301685,black
EP19840305146,black
EP19840304121,black
EP19840303508,black
EP19840303594,black
EP19830302138,black
EP19840303822,black
EP19840304271,black
EP19840304212,black
EP19840302886,black
EP19840302550,black
EP19840303622,black
EP19840305045,black
EP19840305387,black
EP19820305483,black
EP19840305233,black
EP19820305370,black
EP19840305203,black
EP19840304948,black
EP19830302846,black
EP19840305043,black
EP19840304896,black
EP19830301368,black
EP19840305190,black
EP19830303585,black
EP19840305006,black
EP19820306741,black
EP19840305005,black
EP19840304852,black
EP19800301742,black
EP19840200905,black
EP19820305393,black
EP19840304551,black
EP19840304931,black
EP19800300904,black
EP19840810385,black
EP19830810438,black
EP19840303911,black
EP19840304037,black
EP19820304938,black
EP19840304463,black
EP19840305419,black
EP19780300550,black
EP19840304523,black
EP19800303804,black
EP19840303932,black
EP19840304242,black
EP19800302423,black
EP19840304394,black
EP19840304888,black
EP19850303788,black
EP19840105797,black
EP19840304601,black
EP19840304694,black
EP19810304855,black
EP19840304736,black
EP19800301547,black
EP19840105158,black
EP19840302702,black
EP19820303124,black
EP19840302904,black
EP19830307419,black
EP19800303143,black
EP19840302688,black
EP19840302971,black
EP19830307838,black
EP19840302992,black
EP19820301109,black
EP19820302155,black
EP19840105005,black
EP19840301965,black
EP19820302095,black
EP19840302754,black
EP19810304328,black
EP19840303098,black
EP19840303204,black
EP19840303306,black
EP19840303330,black
EP19830302609,black
EP19840301532,black
EP19820302605,black
EP19840301533,black
EP19840301831,black
EP19810303677,black
EP19820305991,black
EP19840302173,black
EP19820303714,black
EP19840302288,black
EP19820301596,black
EP19830306002,black
EP19840302290,black
EP19830300712,black
EP19830302129,red
EP19840302508,red
EP19840302770,black
EP19790302100,black
EP19840302774,black
EP19840302496,black
EP19800303795,black
EP19840302410,black
EP19840302543,black
EP19810303090,black
EP19840302566,black
EP19850109347,black
EP19840302712,black
EP19800303953,black
EP19840200507,black
EP19820200645,black
EP19840302925,black
EP19840302956,black
EP19840302990,black
EP19830304463,black
EP19840303586,black
EP19840303587,black
EP19840303658,black
EP19840303727,black
EP19820303528,black
EP19840303554,black
EP19800302602,black
EP19840303163,black
EP19830300623,black
EP19840303679,black
EP19840303731,black
EP19840105070,black
EP19790300811,red
EP19820302977,red
EP19840302399,black
EP19800302793,black
EP19840303629,black
EP19830307371,black
EP19840303340,black
EP19840301962,black
EP19840303347,black
EP19830303208,black
EP19840303424,black
EP19840303980,black
EP19810300451,black
EP19840305321,black
EP19840106759,black
EP19830302025,black
EP19840301830,black
EP19840302991,black
EP19820305737,black
EP19840302569,black
EP19830304148,black
EP19840303091,black
EP19840303331,black
EP19840303486,black
EP19830301839,black
EP19840303470,black
EP19820306229,black
EP19850305902,black
EP19850306984,black
EP19840300233,black
EP19850306425,black
EP19850307450,black
EP19850307353,black
EP19850305905,black
EP19830300516,black
EP19850307038,black
EP19850307170,black
EP19850301022,black
EP19850305907,black
EP19850302598,black
EP19850307002,black
EP19830302247,black
EP19850902082,black
EP19820900977,black
EP19850307591,black
EP19850307529,black
EP19800304435,black
EP19850307315,black
EP19830301709,black
EP19850306851,black
EP19850307470,black
EP19820306155,black
EP19850111354,black
EP19840109539,black
EP19850307940,black
EP19830304244,black
EP19850307440,black
EP19840301425,black
EP19850307640,black
EP19850307847,black
EP19850307856,black
EP19810108860,black
EP19850307641,black
EP19850300965,black
EP19850308046,black
EP19810304499,black
EP19850308050,black
EP19850308209,black
EP19840301680,black
EP19850308261,black
EP19840303333,black
EP19850305463,black
EP19850300308,black
EP19850306296,black
EP19850307626,black
EP19850307627,black
EP19840307994,black
EP19850307770,black
EP19840300797,black
EP19850307929,black
EP19850308057,black
EP19840303181,black
EP19850308098,black
EP19820200357,black
EP19820304404,black
EP19850307475,black
EP19850306390,black
EP19800302075,black
EP19850306865,black
EP19830302845,black
EP19840301772,black
EP19850306063,black
EP19850110916,black
EP19850304626,black
EP19850111067,black
EP19850305572,black
EP19830300402,black
EP19850305589,black
EP19850306298,black
EP19790301993,black
EP19850305368,black
EP19850305886,black
EP19830303799,black
EP19850305930,black
EP19850306144,red
EP19830303997,red
EP19850305591,black
EP19830303981,black
EP19840307862,black
EP19850305638,black
EP19820304423,black
EP19850305699,black
EP19850306297,black
EP19850306256,black
EP19840300543,black
EP19850201175,black
EP19840200961,black
EP19850109350,black
EP19850306216,black
EP19820303857,black
EP19850306577,black
EP19830307819,red
EP19850306898,black
EP19830304296,black
EP19850306978,black
EP19830307406,black
